TITLE A	TITLE B	SIMILARITY
"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" Octa-Core 2.3 GHz 64GB Câmera 12MP - Ametista"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Ametista com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.87671401]]
"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" Octa-Core 2.3 GHz 64GB Câmera 12MP - Ametista"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Preto com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.87671401]]
"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" Octa-Core 2.3 GHz 64GB Câmera 12MP - Ametista"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core - CLARO"	[[0.87671401]]
"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" 128GB 4G Câmera 12MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.80720735]]
"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" 128GB 4G Câmera 12MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Ametista com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.80720735]]
"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" 128GB 4G Câmera 12MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Preto com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.80720735]]
"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" 128GB 4G Câmera 12MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core - CLARO"	[[0.80720735]]
"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" 128GB 4G Câmera 12MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.80720735]]
"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" 128GB 4G Câmera 12MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Ametista com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.80720735]]
"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" 128GB 4G Câmera 12MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Preto com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.80720735]]
"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" 128GB 4G Câmera 12MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core - CLARO"	[[0.80720735]]
Smartphone Motorola Moto E5 Plus 32GB Dual 6.0 Preto	Smartphone Motorola Moto E5 Plus Dual Chip Prom Dia Das Cria	[[0.85714286]]
Usado: iPhone 4G 8GB Preto	Test Item (no Ofertar) Iphone 4 8gb Nuevo	[[0.81649658]]
"Smartphone Samsung Galaxy J7 Prime Dual Chip Android Tela 5.5"" 32GB 4G Câmera 13MP - Dourado"	"Smartphone Samsung Galaxy J7 Prime 2 Dual Chip Android 7.1 Tela 5.5"" Octa-Core 1.6GHz 32GB 4G Câmera 13MP com TV - Dourado"	[[0.85839508]]
"Smartphone Samsung Galaxy A20 32GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera Dupla 13MP + 5MP - Azul"	"Smartphone Samsung Galaxy J7 Prime 2 Dual Chip Android 7.1 Tela 5.5"" Octa-Core 1.6GHz 32GB 4G Câmera 13MP com TV - Dourado"	[[0.80295507]]
"Smartphone Samsung Galaxy J6 64GB Dual Chip Android 8.0 Tela 5.6"" Octa-Core 1.6GHz 4G Câmera 13MP - Prata"	"Smartphone Samsung Galaxy J7 Prime 2 Dual Chip Android 7.1 Tela 5.5"" Octa-Core 1.6GHz 32GB 4G Câmera 13MP com TV - Dourado"	[[0.80295507]]
"Smartphone Samsung Galaxy A8 Plus Dual Chip Android 7.1 Tela 6"" Octa-Core 2.2GHz 64GB 4G Câmera 16MP - Dourado"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.82352941]]
"Smartphone Samsung Galaxy A8 Plus Dual Chip Android 7.1 Tela 6"" Octa-Core 2.2GHz 64GB 4G Câmera 16MP - Dourado"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Ametista com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.82352941]]
"Smartphone Samsung Galaxy A8 Plus Dual Chip Android 7.1 Tela 6"" Octa-Core 2.2GHz 64GB 4G Câmera 16MP - Dourado"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Preto com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.82352941]]
"Smartphone Samsung Galaxy A8 Plus Dual Chip Android 7.1 Tela 6"" Octa-Core 2.2GHz 64GB 4G Câmera 16MP - Dourado"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core - CLARO"	[[0.82352941]]
"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6,2"" Octa-Core 2.3 GHz 64GB 4G Câmera 8MP - Dourado"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.84887469]]
"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6,2"" Octa-Core 2.3 GHz 64GB 4G Câmera 8MP - Dourado"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Ametista com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.84887469]]
"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6,2"" Octa-Core 2.3 GHz 64GB 4G Câmera 8MP - Dourado"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Preto com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.84887469]]
"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6,2"" Octa-Core 2.3 GHz 64GB 4G Câmera 8MP - Dourado"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core - CLARO"	[[0.84887469]]
Usado: Iphone 8 Apple 64gb Prata	Iphone X 64gb Apple Lacrado	[[0.8660254]]
Usado: Iphone 8 Apple 64gb Prata	Apple Iphone 6 64gb Rfb Lacrado! Oferta Imperdível! Confira!	[[0.8660254]]
"Smartphone Samsung Galaxy A5 Dual Chip Android 6.0 Tela 5,2"" Octa-Core 1.9GHz 64GB 4G Câmera 16MP - Rosa"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.81409158]]
"Smartphone Samsung Galaxy A5 Dual Chip Android 6.0 Tela 5,2"" Octa-Core 1.9GHz 64GB 4G Câmera 16MP - Rosa"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Ametista com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.81409158]]
"Smartphone Samsung Galaxy A5 Dual Chip Android 6.0 Tela 5,2"" Octa-Core 1.9GHz 64GB 4G Câmera 16MP - Rosa"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Preto com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.81409158]]
"Smartphone Samsung Galaxy A5 Dual Chip Android 6.0 Tela 5,2"" Octa-Core 1.9GHz 64GB 4G Câmera 16MP - Rosa"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core - CLARO"	[[0.81409158]]
"Smartphone Motorola Moto Z2 Play Dual Chip Android 7.1.1 Nougat Tela 5,5"" Octa-Core 2.2 GHz 64GB Câmera 12MP - Ouro"	"Smartphone Motorola Moto Z2 Play Power Edition Ouro 64GB, Tela 5.5"", Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM"	[[0.80403025]]
"Smartphone Motorola Moto Z2 Play Dual Chip Android 7.1.1 Nougat Tela 5,5"" Octa-Core 2.2 GHz 64GB Câmera 12MP - Ouro"	"Smartphone Motorola Moto Z2 Play Sound Edition Ouro 64GB, Tela 5.5"", Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM"	[[0.8229512]]
Usado: Iphone 6 Plus Apple 64gb Prata	Iphone Apple 8 64gb Plus Debloq S/juros Leia An�ncio	[[0.81649658]]
Usado: Iphone 6 Plus Apple 64gb Prata	Smartphone Apple Iphone 8 Plus 64gb Tela 5,5	[[0.81649658]]
Usado: Iphone 6 Plus Apple 64gb Prata	Iphone 6 Plus 64gb Tela 5'5 12mp 4k Touchid Apple Rfb Desbl.	[[0.81649658]]
Usado: Iphone 6 Plus Apple 64gb Prata	Apple Iphone 8 Plus 64gb Anatel	[[0.89442719]]
Usado: Iphone 6 Plus Apple 64gb Prata	Iphone 8 Apple Plus Com 64gb Dourado	[[0.89442719]]
Iphone Xr 256gb	Iphone 8 256gb Dourado	[[0.81649658]]
"Smartphone Motorola Moto G6 Plus Xt1926-7 64 Gb, 5.93"" Indigo"	Smartphone Motorola Moto G6 Plus 64gb Indigo Xt1926/i	[[0.82495791]]
Iphone Xs 256gb	Iphone 8 256gb Dourado	[[0.81649658]]
Celular Lg K10 Novo 2017 4g M250ds 16gb Tela 5,3	Celular Lg K10 Novo 2017 4g M250ds 32gb Titânio Tela 5,3	[[0.80403025]]
Celular Lg K10 Novo 2017 4g M250ds 16gb Tela 5,3	Celular Lg K10 Novo 2017 4g M250ds 32gb Tela 5,3 Original	[[0.84327404]]
Iphone X S 64gb Dourado Apple	Iphone X 64gb Apple Lacrado	[[0.8660254]]
Iphone X S 64gb Dourado Apple	Apple Iphone 6 64gb Rfb Lacrado! Oferta Imperdível! Confira!	[[0.8660254]]
"Smartphone Motorola Moto G7 Play Xt1952 32gb, Tela De 5,7"", 2gb De Ram, Dual Chip, Android 9.0, Câmera 13mp E Processador Octa-core"	"Smartphone Motorola Moto G6 Play XT1922 Indigo com 32GB, Tela de 5.7"", Dual Chip, Android 8.0, 4G, Câmera 13MP, Processador Octa-Core e 3GB de RAM"	[[0.81786082]]
"Smartphone Motorola Moto G7 Play Xt1952 32gb, Tela De 5,7"", 2gb De Ram, Dual Chip, Android 9.0, Câmera 13mp E Processador Octa-core"	"Smartphone Motorola Moto G6 Play XT1922 Ouro com 32GB, Tela de 5.7"", Dual Chip, Android 8.0, 4G, Câmera 13MP, Processador Octa-Core e 3GB de RAM"	[[0.81786082]]
Celular Samsung Galaxy J8 Dual Chip 4g 64gb Tela 6	"Celular Samsung J8 64gb Prata Tela 6"" 4g"	[[0.81649658]]
"Smartphone Motorola Moto Z2 Play - Projector Edition Dual Chip Android 7.1.1 Nougat Tela 5,5"" Octa-Core 2.2 GHz 64GB Câmera 12MP - Platinum"	"Smartphone Motorola Moto Z2 Play Sound Edition Platinum 64GB, Tela 5.5"", Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM"	[[0.8510645]]
"Smartphone Motorola Moto Z2 Play - Projector Edition Dual Chip Android 7.1.1 Nougat Tela 5,5"" Octa-Core 2.2 GHz 64GB Câmera 12MP - Platinum"	"Smartphone Motorola Moto Z2 Play Sound Edition Ouro 64GB, Tela 5.5"", Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM"	[[0.80100188]]
"Smartphone Motorola Moto Z2 Play - Projector Edition Dual Chip Android 7.1.1 Nougat Tela 5,5"" Octa-Core 2.2 GHz 64GB Câmera 12MP - Platinum"	"Smartphone Motorola Moto Z2 Play Projector Edition Platinum 64GB, Tela 5.5"", Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM"	[[0.8510645]]
"Smartphone Motorola Moto Z2 Play - Projector Edition Dual Chip Android 7.1.1 Nougat Tela 5,5"" Octa-Core 2.2 GHz 64GB Câmera 12MP - Platinum"	"Smartphone Motorola Moto Z2 Play Power Edition Platinum 64GB, Tela 5.5"", Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM"	[[0.83149718]]
"Smartphone Motorola Moto Z2 Play - Projector Edition Dual Chip Android 7.1.1 Nougat Tela 5,5"" Octa-Core 2.2 GHz 64GB Câmera 12MP - Platinum"	"Smartphone Motorola Moto Z2 Play GamePad Edition Platinum 64GB, Tela 5.5"", Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM"	[[0.8510645]]
Usado: Galaxy S6 Edge Samsung 32gb Preto	* Mega Promoção * Samsung Galaxy S6 Edge G925 32gb -vitrine	[[0.84515425]]
Smartphone Galaxy S6 Edge Samsung 32gb Preto Seminovo	Smartphone Samsung Galaxy S6 Edge G925i 32gb Preto (vitrine)	[[0.80178373]]
Usado: Galaxy S6 Edge Samsung 32gb Preto	* Mega Promoção * Samsung Galaxy S6 Edge G925 32gb -vitrine	[[0.84515425]]
Usado: Iphone 8 Apple 256gb Prata	Iphone 8 256gb Dourado	[[0.81649658]]
Usado: Iphone 8 Apple 256gb Prata	Iphone Apple X 256gb Orig Grt Apple Leia Anuncio Original	[[0.81649658]]
Usado: Iphone 8 Apple 256gb Prata	Iphone 8 256gb Dourado	[[0.81649658]]
Usado: Iphone 8 Apple 256gb Prata	Iphone Apple X 256gb Orig Grt Apple Leia Anuncio Original	[[0.81649658]]
Smartphone Galaxy S6 Edge Samsung 32gb Preto Seminovo	Smartphone Samsung Galaxy S6 Edge G925i 32gb Preto (vitrine)	[[0.80178373]]
Iphone 6 Plus Apple 64gb Prata Apple	Apple Iphone 8 Plus 64gb Anatel	[[0.84515425]]
Iphone 6 Plus Apple 64gb Prata Apple	Iphone 8 Apple Plus Com 64gb Dourado	[[0.84515425]]
Celular Motorola Moto G6 Play 32gb Dual 4g Dourado	Celular Motorola Moto G6 Play Xt1922 4g 32gb Dual Android 8	[[0.89442719]]
Celular Motorola Moto G6 Play 32gb Dual 4g Dourado	Celular Motorola Moto G6 Play Xt1922 4g 32gb Dual Android 8	[[0.89442719]]
Celular Motorola Moto G6 Play 32gb Dual 4g Dourado	Celular Motorola Moto G6 Play Indigo Android 8.0 32gb 4g	[[0.82495791]]
Celular Motorola Moto G6 Play 32gb Dual 4g Dourado	Celular Motorola Moto G6 Play Indigo Android 8.0 32gb 4g	[[0.82495791]]
Celular Motorola Moto G6 Play 32gb Dual 4g Dourado	Celular Moto G6 Play Dual Chip 5.7  32gb 4g 13mp	[[0.82495791]]
Celular Motorola Moto G6 Play 32gb Dual 4g Dourado	Celular Motorola Moto G6 Play 32gb 4g Android 8.0 Indigo	[[0.82495791]]
Celular Motorola Moto G6 Play 32gb Dual 4g Dourado	Celular Motorola Moto G6 Play 32gb 4g Android 8.0 Dourado	[[0.875]]
"Smartphone Lenovo Vibe K6 Plus Dual Chip Android Tela 5.5"" 32GB 4G Câmera 16MP - Grafite"	"Smartphone Lenovo Vibe K6 Plus Grafite com 32GB, Tela 5.5"", Câmera 16MP, 4G, Dual Chip, Android 6.0, RAM de 3GB e Processador Qualcomm Octa-Core"	[[0.80757285]]
Usado: Iphone 7 Apple 256gb Prata	Iphone 8 256gb Dourado	[[0.81649658]]
Usado: Iphone 7 Apple 256gb Prata	Iphone Apple X 256gb Orig Grt Apple Leia Anuncio Original	[[0.81649658]]
Smartphone Motorola Moto Z2 Play New Sound Edition 64gb - Gold	Smartphone Motorola Moto Z2 Play Polaroid Edition Dualchip	[[0.81649658]]
"Smartphone Samsung Galaxy S7 Edge Android 6.0 Tela 5.5"" 128GB 4G Câmera 12MP - Black Piano"	"Smartphone Samsung Galaxy S7 edge Black Piano com 128GB, Tela 5.5"", Android 6.0, 4G, Câmera 12MP, Processador Octa-Core e 4GB RAM"	[[0.82717019]]
Smartphone Motorola Moto G7 Play 32gb Deep Indigo	Smartphone Motorola Moto G6 Play 32gb Indigo Xt1922/i	[[0.80178373]]
Galaxy J5 Pro Samsung J530g/ds 32gb Preto Seminovo	Celular Samsung Galaxy J5 Pro Sm-j530g/ds 32gb Dourado	[[0.82495791]]
Galaxy J5 Pro Samsung J530g/ds 32gb Preto Seminovo	Celular Samsung Galaxy J5 Pro Sm-j530g/ds 32gb Dourado	[[0.82495791]]
Usado: Iphone X Apple 256gb Cinza	Iphone 8 256gb Dourado	[[0.81649658]]
Usado: Iphone X Apple 256gb Cinza	Iphone Apple X 256gb Orig Grt Apple Leia Anuncio Original	[[0.81649658]]
Smartphone Motorola Moto G6 Plus Xt1926-9 Dual Sim 64gb - Azul	Smartphone Motorola Moto G6 Plus 64gb Indigo Xt1926/i	[[0.82495791]]
""
Possibly similars
"Iphone 8 Plus 64GB Ouro  Tela 5.5"" iOS 12 4G Câmera 12MP - Apple"	Iphone 6 Plus 64gb Tela 5'5 12mp 4k Touchid Apple Rfb Desbl.	[[0.70710678]]
"Smartphone Samsung Galaxy S10e 128GB Dual Chip Android 9.0 Tela 5,8"" Octa-Core 4G Câmera 12MP + 16MP - Preto"	"Smartphone  Samsung Galaxy S5 Duos SM-G900 Preto com Dual Chip,Tela 5.1"", Android 4.4, 4G, Câmera 16MP e Processador Quad Core 2.5GHz"	[[0.70710678]]
"Smartphone Samsung Galaxy S10e 128GB Dual Chip Android 9.0 Tela 5,8"" Octa-Core 4G Câmera 12MP + 16MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.78824078]]
"Smartphone Samsung Galaxy S10e 128GB Dual Chip Android 9.0 Tela 5,8"" Octa-Core 4G Câmera 12MP + 16MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Ametista com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.78824078]]
"Smartphone Samsung Galaxy S10e 128GB Dual Chip Android 9.0 Tela 5,8"" Octa-Core 4G Câmera 12MP + 16MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Preto com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.78824078]]
"Smartphone Samsung Galaxy S10e 128GB Dual Chip Android 9.0 Tela 5,8"" Octa-Core 4G Câmera 12MP + 16MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core - CLARO"	[[0.78824078]]
"Smartphone Samsung Galaxy S10e 128GB Dual Chip Android 9.0 Tela 5,8"" Octa-Core 4G Câmera 12MP + 16MP - Preto"	"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" Octa-Core 2.3 GHz 64GB Câmera 12MP - Preto"	[[0.77459667]]
"Smartphone Motorola Moto G7 Play 32GB Dual Chip Android Pie - 9.0 Tela 5.7"" 1.8 GHz Octa-Core 4G Câmera 13MP - Indigo"	"Smartphone Motorola Moto G6 Play XT1922 Indigo com 32GB, Tela de 5.7"", Dual Chip, Android 8.0, 4G, Câmera 13MP, Processador Octa-Core e 3GB de RAM"	[[0.71987403]]
"Smartphone Samsung Galaxy M20 64GB Dual Chip Android 8.1 Tela 6.3"" Octa-Core 4G Câmera 13MP + 5MP - Preto"	"Smartphone Samsung Galaxy A7 4G Duos SM-A700FD Branco com Dual Chip, Tela 5.5"", 4G, Android 4.4, Câmera 13MP e Processador Octa Core"	[[0.77067464]]
"Smartphone Samsung Galaxy M20 64GB Dual Chip Android 8.1 Tela 6.3"" Octa-Core 4G Câmera 13MP + 5MP - Preto"	"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" Octa-Core 2.3 GHz 64GB Câmera 12MP - Preto"	[[0.8]]
"Smartphone Samsung Galaxy M20 64GB Dual Chip Android 8.1 Tela 6.3"" Octa-Core 4G Câmera 13MP + 5MP - Preto"	"Smartphone Samsung Galaxy J7 Prime 2 Dual Chip Android 7.1 Tela 5.5"" Octa-Core 1.6GHz 32GB 4G Câmera 13MP com TV - Dourado"	[[0.77005354]]
"Smartphone Samsung Galaxy M20 64GB Dual Chip Android 8.1 Tela 6.3"" Octa-Core 4G Câmera 13MP + 5MP - Preto"	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	[[0.73246702]]
"Smartphone Samsung Galaxy S10+ 128GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.74095857]]
"Smartphone Samsung Galaxy S10+ 128GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Ametista com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.74095857]]
"Smartphone Samsung Galaxy S10+ 128GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Preto com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.74095857]]
"Smartphone Samsung Galaxy S10+ 128GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core - CLARO"	[[0.74095857]]
"Smartphone Samsung Galaxy S10+ 128GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Preto"	"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" Octa-Core 2.3 GHz 64GB Câmera 12MP - Preto"	[[0.73246702]]
"Smartphone Samsung Galaxy S10+ 128GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Preto"	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	[[0.76190476]]
"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Cinza"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.7592566]]
"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Cinza"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Ametista com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.7592566]]
"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Cinza"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Preto com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.7592566]]
"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Cinza"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core - CLARO"	[[0.7592566]]
"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Cinza"	"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" Octa-Core 2.3 GHz 64GB Câmera 12MP - Preto"	[[0.75055535]]
"Smartphone Samsung Galaxy S10+ 128GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Branco"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.72392277]]
"Smartphone Samsung Galaxy S10+ 128GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Branco"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Ametista com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.72392277]]
"Smartphone Samsung Galaxy S10+ 128GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Branco"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Preto com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.72392277]]
"Smartphone Samsung Galaxy S10+ 128GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Branco"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core - CLARO"	[[0.72392277]]
"Smartphone Samsung Galaxy S10+ 128GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Branco"	"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" Octa-Core 2.3 GHz 64GB Câmera 12MP - Preto"	[[0.71562645]]
"Smartphone Samsung Galaxy S10+ 128GB Dual Chip Android 9.0 Tela 6.4"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Branco"	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	[[0.74438737]]
"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.7592566]]
